datetime (YYYY-MM-DD hh:mm:ss),configuration,outdoor air temperature (C),cell A heating (Wh/sqft),cell A cooling (Wh/sqft),cell B heating (Wh/sqft),cell B cooling (Wh/sqft)
2020-01-05 06:00:00,Core-S,6.555440277777778,0.18838136831296295,,3.477909615228264,
2020-01-05 07:00:00,Core-S,7.185929166666669,8.709839339371696,7.774895390813224e-05,0.09341873520450679,
2020-01-05 08:00:00,Core-S,8.106481944444447,9.130490127212832,,0.09298821888215868,
2020-01-05 09:00:00,Core-S,9.067858333333335,1.9815812007508464,0.634714144992034,0.09252491133232293,
2020-01-05 10:00:00,Core-S,9.933866666666665,,1.217545262239724,0.014281225019356652,1.5371213829617016
2020-01-05 11:00:00,Core-S,11.200243055555557,,1.1225720247484905,,0.1782859654885561
2020-01-05 12:00:00,Core-S,12.53075277777778,,0.6010518833002431,0.0030795855759549297,0.13075180885465781
2020-01-05 13:00:00,Core-S,13.507158333333331,,0.6391883253068101,0.021143889256692257,0.2227756660821944
2020-01-05 14:00:00,Core-S,13.872748611111112,,0.7407682226042664,,0.5762792612539992
2020-01-05 15:00:00,Core-S,13.6441375,,0.6861929811947852,,0.6053810070961398
2020-01-05 16:00:00,Core-S,12.684750000000001,,0.46837425528947907,0.015560366193909983,0.3717374972739746
2020-01-05 17:00:00,Core-S,10.974875307184096,0.03792118887179128,0.12559202668342326,0.015996059327142265,0.36528439056532774
2020-01-05 18:00:00,Core-S,9.995243055555557,0.22711039715377435,,0.06634246031948203,0.4047375317819568
2020-01-05 19:00:00,Core-S,9.636909722222223,0.18434992162635186,,0.048558963423827844,1.9315566909327513e-05
2020-01-05 20:00:00,Core-S,9.067420833333331,0.171729098016713,,0.04791631138924297,
2020-01-05 21:00:00,Core-S,9.080491666666665,0.1722315185665741,,0.04777544185954082,
2020-01-05 22:00:00,Core-S,8.526125,0.17347965023050926,,0.048186376207424206,
2020-01-05 23:00:00,Core-S,8.276975,0.1678366775472222,,0.04805220591140321,
2020-01-06 00:00:00,Core-S,8.362019444444446,0.17410947067087726,,0.04794507182411666,
2020-01-06 01:00:00,Core-S,8.106468055555556,0.18023790671076448,,0.04789294329430224,
2020-01-06 02:00:00,Core-S,8.12926388888889,0.17611258044845243,,0.04812911460958814,
2020-01-06 03:00:00,Core-S,8.112979166666667,0.1740580203293171,,0.04795149481843545,
2020-01-06 04:00:00,Core-S,8.508761111111113,0.1691897597553045,,0.047785504260071464,
2020-01-06 05:00:00,Core-S,7.9361402777777785,3.258914410035338,0.0013118875498047769,2.8091396446649464,
2020-01-06 06:00:00,Core-S,8.58035277777778,0.8122101971658945,,2.308694376928544,
2020-01-06 07:00:00,Core-S,8.367587499999997,0.9823582245002835,,0.14687049050804,
2020-01-06 08:00:00,Core-S,8.777515277777779,0.44875212693174316,,0.09949086108327485,
2020-01-06 09:00:00,Core-S,9.367745833333336,0.3429312937301736,,0.09214095977609747,
2020-01-06 10:00:00,Core-S,11.074750003473184,0.09421571092845883,0.7869503080850377,0.009520912094881045,1.5676736050322202
2020-01-06 11:00:00,Core-S,12.22524861111111,,0.32197875090423106,0.0024381401373008943,0.21360959868451893
2020-01-06 12:00:00,Core-S,13.039670833333332,,0.4757197236274406,0.10276081749210869,0.07284181236635101
2020-01-06 13:00:00,Core-S,13.726563888888888,,0.3914841100554885,,0.4875251315236937
2020-01-06 14:00:00,Core-S,13.611643055555556,,0.4374328013365592,,0.6518036238152339
2020-01-06 15:00:00,Core-S,13.543705555555558,,0.7630992143422153,,0.6662073800708807
2020-01-06 16:00:00,Core-S,13.21041111111111,,0.5951775892992203,,0.6605296305894355
2020-01-06 17:00:00,Core-S,12.009597222222222,0.12676315175561856,0.16162934108948587,0.01906758641324068,0.17517963112121102
2020-01-06 18:00:00,Core-S,12.357338888888886,,1.8916304966782098,0.016671782851335228,0.31808301034344083
2020-01-06 19:00:00,Core-S,11.823413888888888,0.17753098908026266,0.025433720344664772,0.05018369043185793,
2020-01-06 20:00:00,Core-S,10.96372361111111,0.16914685378731903,,0.04822629633379638,
2020-01-06 21:00:00,Core-S,10.964812500000003,0.1701534823576719,,0.04790419773268511,
2020-01-06 22:00:00,Core-S,10.344508333333332,0.17148250683145935,,0.04795955830056944,
2020-01-06 23:00:00,Core-S,9.917019444444447,0.17271080126460542,,0.04817342477094799,
2020-01-07 00:00:00,Core-S,10.602948611111112,,,,
2020-01-07 01:00:00,Core-S,11.024659722222223,,,,
2020-01-07 02:00:00,Core-S,9.981521850977124,,,,
2020-01-07 03:00:00,Core-S,9.182677777777776,,,,
2020-01-07 04:00:00,Core-S,8.759195833333333,,,,
2020-01-07 05:00:00,Core-S,8.649595833333334,,,,
2020-01-07 06:00:00,Core-S,8.618868055555556,,,,
2020-01-07 07:00:00,Core-S,7.507838888888888,,,,
2020-01-07 08:00:00,Core-S,7.391169444444444,,,,
2020-01-07 09:00:00,Core-S,8.088020833333333,,,,
2020-01-07 10:00:00,Core-S,9.123380555555554,,,,
2020-01-07 11:00:00,Core-S,10.412102777777774,,,,
2020-01-07 12:00:00,Core-S,11.808969444444445,,,,
2020-01-07 13:00:00,Core-S,11.860044444444442,,,,
2020-01-07 14:00:00,Core-S,12.349902777777777,,,,
2020-01-07 15:00:00,Core-S,12.262381944444444,,,,
2020-01-07 16:00:00,Core-S,11.333093055555555,,,,
2020-01-07 17:00:00,Core-S,9.919770833333335,,,,
2020-01-07 18:00:00,Core-S,9.70370138888889,,,,
2020-01-07 19:00:00,Core-S,9.75368238824056,,,,
2020-01-07 20:00:00,Core-S,9.891666666666667,,,,
2020-01-07 21:00:00,Core-S,9.630709401709403,,,,
2020-01-07 22:00:00,Core-S,9.620666666666667,,,,
2020-01-07 23:00:00,Core-S,9.794875,,,,
2020-01-08 00:00:00,Core-W,9.832019444444443,0.17742235822157404,,0.04788232192107603,
2020-01-08 01:00:00,Core-W,9.401372222222223,0.18173657814500002,,0.04792897723225335,
2020-01-08 02:00:00,Core-W,9.044737499999998,0.18012799540685184,,0.048234779280083705,
2020-01-08 03:00:00,Core-W,9.192484722222225,0.17769107274555554,,0.04808881277205985,
2020-01-08 04:00:00,Core-W,8.953455555555557,0.17396928084550922,,0.047911221075133556,
2020-01-08 05:00:00,Core-W,8.844584722222221,2.4998084844285273,,2.756445799559644,
2020-01-08 06:00:00,Core-W,8.291119444444444,1.4668394813649996,,1.3576387818540623,
2020-01-08 07:00:00,Core-W,8.0806875,0.17223573576925927,,0.09333249960423672,
2020-01-08 08:00:00,Core-W,8.380665277777776,0.11808947595847218,,0.09289655213420513,
2020-01-08 09:00:00,Core-W,9.501262500000001,0.19525216199694453,,0.09206095301391937,
2020-01-08 10:00:00,Core-W,10.202915277777777,0.022955541558198667,1.93355563975137,0.09180403069513933,
2020-01-08 11:00:00,Core-W,11.119280555555555,,0.666402309305076,0.05360587685277395,1.2839824388588537
2020-01-08 12:00:00,Core-W,11.82605461818098,0.00040558055627567017,1.1401023546244828,0.00032058554992395736,0.6655640310445693
2020-01-08 13:00:00,Core-W,12.634741666666667,0.004425762112790713,0.8387561601786959,,0.46918152905751037
2020-01-08 14:00:00,Core-W,12.783844444444446,0.029004405282599136,0.0769629095527775,0.1209592431584327,0.06633848543547657
2020-01-08 15:00:00,Core-W,11.25021111111111,0.18927611443249456,0.02385164813784812,0.3600685087774809,
2020-01-08 16:00:00,Core-W,10.447902777777779,0.18050919687791936,0.05409729535551626,0.3477479102309168,
2020-01-08 17:00:00,Core-W,9.660294444444446,0.5981216697017896,0.01227610968319393,0.1933921019955105,0.0009073119592324166
2020-01-08 18:00:00,Core-W,9.270248611111109,0.44414610159320866,,0.03938872672239427,0.03383719996316672
2020-01-08 19:00:00,Core-W,9.257654166666667,0.18784777300997033,,0.04681117275982552,0.0017420182053806534
2020-01-08 20:00:00,Core-W,9.161927777777779,0.17533597161537037,,0.04744182813716145,
2020-01-08 21:00:00,Core-W,9.273991666666667,0.17516319840800926,,0.04768626078118881,
2020-01-08 22:00:00,Core-W,9.483923611111114,0.17660086168138892,,0.04759629255584912,
2020-01-08 23:00:00,Core-W,9.322118055555555,0.14766085179620372,,0.03980487034078383,
2020-01-09 00:00:00,Core-W,8.863330555555553,0.11513087761149748,,0.030947325629969442,
2020-01-09 01:00:00,Core-W,8.940697222222221,0.18230222823084805,,0.04788323235068226,
2020-01-09 02:00:00,Core-W,8.831048611111111,0.17969472950977894,,0.0478553664534751,
2020-01-09 03:00:00,Core-W,8.57899861111111,0.17913972865032954,,0.04775944067876647,
2020-01-09 04:00:00,Core-W,8.163706492544225,0.17439673009311712,,0.04777736275666191,
2020-01-09 05:00:00,Core-W,7.724637500000001,0.22092097073849712,,2.822727891464363,
2020-01-09 06:00:00,Core-W,8.648741666666668,0.38453958872210126,,4.696986963762838,
2020-01-09 07:00:00,Core-W,8.993843055555555,0.36896832615311753,,0.10052945677036508,
2020-01-09 08:00:00,Core-W,8.82713472222222,0.31146827386501064,,0.09257334818374134,
2020-01-09 09:00:00,Core-W,9.323030555555556,1.0891396626169525,0.003193926899722514,0.09237251014620416,
2020-01-09 10:00:00,Core-W,10.109811111111116,0.3698138035080142,,0.09223941992050862,
2020-01-09 11:00:00,Core-W,9.743830555555556,0.2130637058457207,,0.09208129431284326,
2020-01-09 12:00:00,Core-W,8.420049999999998,0.3848420189933116,0.2662619015719773,0.09213991934076932,
2020-01-09 13:00:00,Core-W,9.058215277777776,0.18281582985739459,0.019435716454647166,0.08613483413528372,0.3540960988084912
2020-01-09 14:00:00,Core-W,10.222556944444445,0.12429323972808265,,0.0004250924707408941,1.4341074977203718
2020-01-09 15:00:00,Core-W,10.304455555555556,0.15084373408178217,,0.012912510246449457,0.22994665955250365
2020-01-09 16:00:00,Core-W,9.681319444444442,0.2888290372716685,,0.28860341874485035,
2020-01-09 17:00:00,Core-W,8.80642361111111,0.2754803329130569,,0.19473078732657864,0.002551332084107778
2020-01-09 18:00:00,Core-W,8.066672222222223,0.3693120876563158,,0.0030145933213900516,0.09595406772216668
2020-01-09 19:00:00,Core-W,8.101173611111111,0.19285392160737086,,0.046674555301478446,0.0021034360828406716
2020-01-09 20:00:00,Core-W,8.453577777777777,0.17742596786996823,,0.04769495017962825,
2020-01-09 21:00:00,Core-W,8.534985421490537,0.1780669757918341,,0.04778622487252558,
2020-01-09 22:00:00,Core-W,8.178944444444443,0.17767616896587335,,0.0475806079080655,
2020-01-09 23:00:00,Core-W,7.9837375,0.1780632881586431,,0.04784477254744859,
2020-01-10 00:00:00,Core-W,7.944386111111113,0.17906385105706846,,0.047879143212731644,
2020-01-10 01:00:00,Core-W,7.927979166666669,0.18337769018154976,,0.0478540060669787,
2020-01-10 02:00:00,Core-W,8.178354166666667,0.18074172018456733,,0.04777487262791244,
2020-01-10 03:00:00,Core-W,7.373854166666665,0.1798164403397614,,0.0478233784693688,
2020-01-10 04:00:00,Core-W,7.331840277777778,0.17480966481135124,,0.047838214266482874,
2020-01-10 05:00:00,Core-W,7.3273166666666665,3.167493496487195,,2.8326325011308477,
2020-01-10 06:00:00,Core-W,7.2113305555555565,6.650323437568715,,4.015240657168929,
2020-01-10 07:00:00,Core-W,7.270819444444446,6.064774468739604,,2.5303798626167824,
2020-01-10 08:00:00,Core-W,7.553677777777777,0.6964889884429092,,2.7863411734768997,
2020-01-10 09:00:00,Core-W,9.548347222222224,0.19850347018229098,,1.1589091056445313,
2020-01-10 10:00:00,Core-W,10.911468055555558,0.14646927312570407,,0.05640403172714719,
2020-01-10 11:00:00,Core-W,11.819556944444445,0.3478908758062406,0.7338679547444912,0.08301818928761481,
2020-01-10 12:00:00,Core-W,12.228058333333333,,1.3738517033147633,0.09447778789297193,
2020-01-10 13:00:00,Core-W,12.844723611111114,0.002917593685679329,0.4380752440172241,0.0735171413946893,0.9382040527905182
2020-01-10 14:00:00,Core-W,13.314877141026832,0.0007451867486744712,0.9154956635132072,0.00029446411867710057,1.0512292636162068
2020-01-10 15:00:00,Core-W,12.943019444444442,,1.766732505015982,0.0028346058371101846,0.09625188118715862
2020-01-10 16:00:00,Core-W,11.070622222222221,,0.7054632047861138,0.11755011548991424,0.006343773203443068
2020-01-10 17:00:00,Core-W,9.466818055555555,0.10812680550400218,0.03165247231388122,0.2655076224442227,0.008985291819520487
2020-01-10 18:00:00,Core-W,9.01434027777778,0.26641313418434626,,0.16121884321446617,0.013466246026418927
2020-01-10 19:00:00,Core-W,8.394008333333336,0.18944297770701526,,0.04689501788711643,0.0012383062390815343
2020-01-10 20:00:00,Core-W,8.31485277777778,0.17675730928697683,,0.04755901170258687,
2020-01-10 21:00:00,Core-W,8.45101388888889,0.17719308330258374,,0.04755731388593983,
2020-01-10 22:00:00,Core-W,8.726897222222222,0.17736686577754782,,0.047538549922238126,
2020-01-10 23:00:00,Core-W,8.8205625,0.1779279286343039,,0.04763557543735589,
2020-01-11 00:00:00,Core-W,8.391666666666666,0.17817026018423432,,0.04747453402026117,
2020-01-11 01:00:00,Core-W,8.609159722222223,0.18316037358859727,,0.04783775273435482,
2020-01-11 02:00:00,Core-W,8.473475,0.17379118743066962,,0.047881283200085153,
2020-01-11 03:00:00,Core-W,8.175288888888888,0.1799475122824288,,0.04778408905723724,
2020-01-11 04:00:00,Core-W,8.099187499999998,0.1747966092460053,,0.047811248335542886,
2020-01-11 05:00:00,Core-W,7.761911111111112,0.17890413699518845,,2.934832764822013,
2020-01-11 06:00:00,Core-W,7.659411691905159,0.192452555759128,,4.626787047679859,
2020-01-11 07:00:00,Core-W,8.075827777777778,7.204595365010743,,0.13223195133145976,
2020-01-11 08:00:00,Core-W,8.35928888888889,4.27197298094623,,0.11345269725711331,
2020-01-11 09:00:00,Core-W,9.729925000000001,0.19966320584387146,,0.09209099237257143,
2020-01-11 10:00:00,Core-W,11.196749999999998,0.47453517608601015,1.1877041180694645,0.09169869828139031,
2020-01-11 11:00:00,Core-W,11.945498611111114,0.0019373503523578614,0.8468252892321916,0.09173554859374874,
2020-01-11 12:00:00,Core-W,12.247669444444448,0.042772437579392426,0.05779404823133334,0.09200850786664845,
2020-01-11 13:00:00,Core-W,12.386087499999999,0.17415138036813374,0.5853544876461053,0.07048090434905352,0.9376569263601641
2020-01-11 14:00:00,Core-W,12.756206944444447,,1.3863436648681131,0.00026875124891194576,0.9630699885965452
2020-01-11 15:00:00,Core-W,12.405395833333333,,1.0174865948948613,0.013487914595670005,0.0733090631416328
2020-01-11 16:00:00,Core-W,11.478133333333334,0.00794992988164137,0.10253408388882605,0.04707489481779435,0.009900870351692341
2020-01-11 17:00:00,Core-W,9.853275000000002,0.20051834198431487,0.00603673042553565,0.31327000093717655,0.006669870293075057
2020-01-11 18:00:00,Core-W,8.87172638888889,0.32883291633297057,,0.07235662622314143,0.029884144322100806
2020-01-11 19:00:00,Core-W,8.423497222222222,0.18957866073748836,,0.046220111532439184,0.001419456892217758
2020-01-11 20:00:00,Core-W,8.135644444444445,0.17678987534208535,,0.047252011966863086,
2020-01-11 21:00:00,Core-W,7.669812499999997,0.17694853356227308,,0.04727110973926862,
2020-01-11 22:00:00,Core-W,7.3597513888888875,0.1776654027707334,,0.04763202695157737,
2020-01-11 23:00:00,Core-W,7.029341556682411,0.17829509251849665,,0.04767681865225371,
2020-01-12 00:00:00,Core-W,6.8529625,0.17875452344259976,,0.047529867221604426,
2020-01-12 01:00:00,Core-W,6.795356944444444,0.18203634704735933,,0.04768943057005391,
2020-01-12 02:00:00,Core-W,6.4857861111111115,0.18146985070945668,,0.047765332539587965,
2020-01-12 03:00:00,Core-W,6.086487499999999,0.18188133436404924,,0.04771849556906731,
2020-01-12 04:00:00,Core-W,5.672525000000001,0.1739285866103561,,0.04762432677926122,
2020-01-12 05:00:00,Core-W,5.374152777777779,0.1760884004441051,,2.952724932387002,
2020-01-12 06:00:00,Core-W,5.6829375,0.18913620351753194,,3.96952013050403,
2020-01-12 07:00:00,Core-W,5.560893055555556,7.532185637429405,,2.123204633703581,
2020-01-12 08:00:00,Core-W,6.440754166666666,6.728554324653637,,2.5234780880125545,
2020-01-12 09:00:00,Core-W,7.28356388888889,0.6932447728494731,,1.1466725292047348,
2020-01-12 10:00:00,Core-W,7.625444444444446,0.5658142691918786,0.7686872207228178,0.09387304202897365,
2020-01-12 11:00:00,Core-W,10.064030555555556,0.003527286950835379,0.6307891008887663,0.09373003167177045,
2020-01-12 12:00:00,Core-W,11.051366666666668,0.03678972126143335,0.05303975290331557,0.09338636519367266,
2020-01-12 13:00:00,Core-W,10.814798611111112,0.24817186270969765,,0.09328926376226146,
2020-01-12 14:00:00,Core-W,11.659427777777776,0.02082060187145068,0.9661468905411987,0.0032155450588477272,1.751075804988872
2020-01-12 15:00:00,Core-W,12.10412777777778,,1.4990352570683774,0.007960890004499765,0.18505495503676764
2020-01-12 16:00:00,Core-W,11.078361278981816,,0.7134353335021967,0.14170012269601204,0.002713951728255485
2020-01-12 17:00:00,Core-W,9.19354722222222,0.11353389239505661,0.0345469760353033,0.20860540223559754,
2020-01-12 18:00:00,Core-W,8.233073611111108,0.31194927346506673,,0.007264789406128854,0.12135378197382682
2020-01-12 19:00:00,Core-W,8.563068055555556,0.19076102786090499,,0.04611720669048258,0.00024228098848509585
2020-01-12 20:00:00,Core-W,8.822863888888888,0.17687656175885041,,0.04717256894537171,
2020-01-12 21:00:00,Core-W,8.396734722222224,0.17593161950063238,,0.04734633267934714,
2020-01-12 22:00:00,Core-W,8.607831944444447,0.1763716278374229,,0.04761910021599476,
2020-01-12 23:00:00,Core-W,8.854520833333336,0.17614533121234022,,0.047769091227309705,
2020-01-13 00:00:00,Core-W,8.545647222222222,0.17681444753158143,,0.047840377844247245,
2020-01-13 01:00:00,Core-W,8.021348611111112,0.18061114027448447,,0.0481963385494899,
2020-01-13 02:00:00,Core-W,6.992772222222222,0.1802565633219613,,0.04828682803752652,
2020-01-13 03:00:00,Core-W,6.647555555555553,0.18082844850153573,,0.04828054325904849,
2020-01-13 04:00:00,Core-W,6.594451388888889,0.17087508871458634,,0.04806685087339584,
2020-01-13 05:00:00,Core-W,6.773537500000001,3.4857908001632074,,2.8122769522613376,
2020-01-13 06:00:00,Core-W,7.0060513888888885,5.927946034198401,,3.8981788940941215,
2020-01-13 07:00:00,Core-W,6.986537499999999,2.0084604803020785,,1.7957001569377489,
2020-01-13 08:00:00,Core-W,7.318104193680343,0.24407643575544807,,2.0627120053695527,
2020-01-13 09:00:00,Core-W,8.685536111111109,0.1935287548327424,,0.8377186751202008,
2020-01-13 10:00:00,Core-W,9.681118055555556,0.21560264734891268,,0.09264534731488494,
2020-01-13 11:00:00,Core-W,11.191106944444446,0.18935421467237762,,0.07903242096866468,
2020-01-13 12:00:00,Core-W,11.421858333333331,0.26384117501262977,1.1903961608281495,0.05847680462555296,
2020-01-13 13:00:00,Core-W,11.00249444444444,,0.4675669176177889,0.07613310137710912,0.7758669382649047
2020-01-13 14:00:00,Core-W,11.98165,0.003145569769838936,1.040236470603521,,1.125248150229603
2020-01-13 15:00:00,Core-W,11.47445138888889,,1.333930956291293,0.02985410030431541,0.11804810647427486
2020-01-13 16:00:00,Core-W,9.9914875,0.021781287467091827,0.3601220494598063,0.21630120085604826,
2020-01-13 17:00:00,Core-W,9.867779166666669,0.053478865502505184,0.04124831657620929,0.061111663938527176,0.015693947551444636
2020-01-13 18:00:00,Core-W,9.566780555555555,0.2149488979636067,,0.002644813285534041,0.05809080700204329
2020-01-13 19:00:00,Core-W,9.206016666666665,0.1870105630800349,,0.04606482157363198,0.0011558364596547847
2020-01-13 20:00:00,Core-W,9.18376527777778,0.17574173339920426,,0.047022040118123914,
2020-01-13 21:00:00,Core-W,8.652515277777779,0.17744979716868942,,0.047455160700656106,
2020-01-13 22:00:00,Core-W,8.525237499999998,0.1772155642528345,,0.04782361355169853,
2020-01-13 23:00:00,Core-W,8.607594444444443,0.1771061524046843,,0.0476017502324821,
2020-01-14 00:00:00,Core-W,9.206100000000001,0.1779117548070258,,0.04761616292608624,
2020-01-14 01:00:00,Core-W,8.656438981121301,0.1812106521876827,,0.047847806515188926,
2020-01-14 02:00:00,Core-W,8.351061111111113,0.1808050487987012,,0.04809435464502541,
2020-01-14 03:00:00,Core-W,7.990737499999999,0.1810554673902157,,0.04805649597214912,
2020-01-14 04:00:00,Core-W,7.868920833333332,0.17440932068418621,,0.04802431560988469,
2020-01-14 05:00:00,Core-W,7.803168055555555,3.010060065596885,,2.8162136166360705,
2020-01-14 06:00:00,Core-W,7.53485138888889,4.813320603393857,,4.131307307703348,
2020-01-14 07:00:00,Core-W,7.459308333333334,0.2045747414477462,,1.394960797292605,
2020-01-14 08:00:00,Core-W,7.5726916666666675,0.17480137825218492,0.0003401041269571332,1.5096833705530992,
2020-01-14 09:00:00,Core-W,9.205277777777779,0.19355691275320022,,0.36911604778593915,
2020-01-14 10:00:00,Core-W,10.640698611111109,0.21615168506047108,,0.09329285068278304,
2020-01-14 11:00:00,Core-W,11.048215277777778,0.15919600641800702,0.012283269853009251,0.0932831131736436,
2020-01-14 12:00:00,Core-W,11.86032638888889,,0.7596682605050925,0.09335155249277018,
2020-01-14 13:00:00,Core-W,11.99327083333333,,1.004708048235648,0.05730441735066968,1.1517701342994253
2020-01-14 14:00:00,Core-W,12.209806944444443,,1.5964874052627316,0.0004157698219166256,0.7177189506699219
2020-01-14 15:00:00,Core-W,12.283904166666668,,2.2604323633180554,0.033423206911788045,0.04771908255216065
2020-01-14 16:00:00,Core-W,10.961202777777778,,2.627496072141898,0.20470776559728204,
2020-01-14 17:00:00,Core-W,8.639552777777775,,0.9433907420081019,0.2383364073984809,
2020-01-14 18:00:00,Core-W,7.609036554907228,,0.7167034040956017,0.008954883865757862,0.12230427790390118
2020-01-14 19:00:00,Core-W,7.277080555555555,0.18223920061458013,0.023845499557870374,0.04147333123411237,0.001250466366860568
2020-01-14 20:00:00,Core-W,7.041041666666666,0.17559788227070455,,0.04762267968332962,
2020-01-14 21:00:00,Core-W,6.749826388888889,0.17613398312170195,,0.04775772515689056,
2020-01-14 22:00:00,Core-W,6.41085,0.17665607106729697,,0.04788419901033298,
2020-01-14 23:00:00,Core-W,6.2486555555555565,0.1772678068182759,,0.047842534610022865,
2020-01-15 00:00:00,CorePlus-W,6.197252777777778,0.1771563615730621,,0.04760958399725199,
2020-01-15 01:00:00,CorePlus-W,6.171390277777777,0.1818220496475572,,0.04786017206378535,
2020-01-15 02:00:00,CorePlus-W,5.932980555555553,0.1808190323316623,,0.04797363804584638,
2020-01-15 03:00:00,CorePlus-W,5.93662638888889,0.16069241906962173,,0.04789630381145925,
2020-01-15 04:00:00,CorePlus-W,5.711174999999999,0.17971749065875736,,0.04761223486165454,
2020-01-15 05:00:00,CorePlus-W,5.910533333333333,3.5617217376777237,,2.782344357248684,
2020-01-15 06:00:00,CorePlus-W,5.7972375,6.439469859285941,,4.091579243724808,
2020-01-15 07:00:00,CorePlus-W,5.641341666666667,5.939135977362867,,2.816894583524315,
2020-01-15 08:00:00,CorePlus-W,6.600854166666667,1.2684853437775423,,3.104809019310219,
2020-01-15 09:00:00,CorePlus-W,7.6553263888888905,0.1844021045158036,,1.4974605578909597,
2020-01-15 10:00:00,CorePlus-W,9.03317714527184,0.2841365112438463,,0.0936180257399054,
2020-01-15 11:00:00,CorePlus-W,10.055673611111112,0.15821641891470065,0.33963478692178106,0.0931267230795612,
2020-01-15 12:00:00,CorePlus-W,10.083890277777778,,1.5754590432900932,0.0929884203087714,
2020-01-15 13:00:00,CorePlus-W,9.578611111111114,,0.6848283270177692,0.0684346150419208,0.9637911815758132
2020-01-15 14:00:00,CorePlus-W,9.897959722222225,,0.6655597875122038,0.0002679191913363462,0.8325718600380482
2020-01-15 15:00:00,CorePlus-W,9.736625000000002,,2.1390291525988943,,0.3658593194275347
2020-01-15 16:00:00,CorePlus-W,9.320133333333334,,1.2578103092706738,0.10393808506205633,0.06781397547787012
2020-01-15 17:00:00,CorePlus-W,8.269855555555557,,0.7073544926614114,,0.21477353943981528
2020-01-15 18:00:00,CorePlus-W,7.920812499999999,,0.6186983171951127,,0.10089426589771534
2020-01-15 19:00:00,CorePlus-W,7.940833333333335,0.17842633615771047,0.03364926407550055,0.04652509544107265,3.254666641949772e-05
2020-01-15 20:00:00,CorePlus-W,8.231559722222222,0.17480938126748316,,0.047416702083979655,
2020-01-15 21:00:00,CorePlus-W,8.244077777777779,0.17534109957307642,,0.04761308584955925,
2020-01-15 22:00:00,CorePlus-W,8.290627777777779,0.17624860143618884,,0.04776506867316784,
2020-01-15 23:00:00,CorePlus-W,8.511381944444445,0.17681919979193678,,0.048127230932767565,
2020-01-16 00:00:00,CorePlus-W,8.636474999999999,0.17658642710744973,,0.047812091949407574,
2020-01-16 01:00:00,CorePlus-W,8.623377777777778,0.17980713009130625,,0.04779417233729846,
2020-01-16 02:00:00,CorePlus-W,8.166320833333334,0.17569911788720455,,0.047963017530319195,
2020-01-16 03:00:00,CorePlus-W,8.091557979840081,0.17602631125467308,,0.04800132833428027,
2020-01-16 04:00:00,CorePlus-W,8.178694444444444,0.17605461161234842,,0.047711207262136325,
2020-01-16 05:00:00,CorePlus-W,8.77496388888889,3.2642848183206605,,2.5552102618161183,0.0003322692350866537
2020-01-16 06:00:00,CorePlus-W,8.653644444444446,5.4209905702112025,,4.073807103370493,
2020-01-16 07:00:00,CorePlus-W,7.832283333333334,3.7364440443236555,,3.312766623545911,
2020-01-16 08:00:00,CorePlus-W,7.568881944444445,0.14461886943794208,7.183828706363233e-05,3.346214898406669,
2020-01-16 09:00:00,CorePlus-W,6.288038888888889,0.19119828566347782,,1.7385108548312638,
2020-01-16 10:00:00,CorePlus-W,5.893425,0.2835802493688334,,0.09248991747763949,
2020-01-16 11:00:00,CorePlus-W,5.8765069444444435,0.35309423202448753,0.001740491290305565,0.09224934017156122,
2020-01-16 12:00:00,CorePlus-W,5.987945833333333,0.31988843559387875,,0.09218445817266292,
2020-01-16 13:00:00,CorePlus-W,5.489736111111112,0.30048987034126445,,0.09222256849129225,
2020-01-16 14:00:00,CorePlus-W,6.1949041666666655,0.12684292075464135,0.024588155503360732,0.09214652196136745,
2020-01-16 15:00:00,CorePlus-W,6.807530555555557,,2.352558432954913,0.09234367658992636,
2020-01-16 16:00:00,CorePlus-W,7.185698611111111,,1.22181717677947,0.0414760535508428,1.4060592554539464
2020-01-16 17:00:00,CorePlus-W,7.126186111111111,,0.8483537435493744,0.021254198532931465,0.3058420008026934
2020-01-16 18:00:00,CorePlus-W,7.088141666666666,,0.712314852272659,,0.37126101704662773
2020-01-16 19:00:00,CorePlus-W,6.5085208333333355,0.1788817643229286,0.037494849597722764,0.04634415970136773,0.0027051195438457976
2020-01-16 20:00:00,CorePlus-W,6.589983570667779,0.17492070415034847,,0.04727253059469264,
2020-01-16 21:00:00,CorePlus-W,6.355838888888888,0.17474598739504776,,0.04749991710932287,
2020-01-16 22:00:00,CorePlus-W,6.417513888888888,0.1755845756157776,,0.047834011604015556,
2020-01-16 23:00:00,CorePlus-W,6.127112499999998,0.1760381403815436,,0.047865233798533066,
2020-01-17 00:00:00,CorePlus-W,6.088298611111111,0.17541373164706867,,0.047829390997466345,
2020-01-17 01:00:00,CorePlus-W,6.052619444444446,0.17285673716400882,,0.04798351975923695,
2020-01-17 02:00:00,CorePlus-W,6.455674999999999,0.1752868385208814,,0.04797294786003578,
2020-01-17 03:00:00,CorePlus-W,6.224173611111111,0.17930421421036627,,0.04800298434479922,
2020-01-17 04:00:00,CorePlus-W,6.132051388888888,0.17752389540047048,,0.047929981557224235,
2020-01-17 05:00:00,CorePlus-W,6.349883333333332,3.415515371130411,,4.157145705654945,
2020-01-17 06:00:00,CorePlus-W,6.4738291666666665,5.969107175559201,,5.767510823680355,
